num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2195	2581.700391	62.380814	-13.886313	0.339388	58.873397
2197	2583.760107	62.317102	-13.918037	0.336939	58.786369
2201	2587.879446	62.124716	-13.976065	0.333136	59.316233
2203	2589.940062	62.000484	-13.999849	0.331003	58.246143
2205	2591.999269	61.891802	-14.045219	0.329333	57.741222
2209	2596.118656	61.658401	-14.098112	0.325067	56.709914
2211	2598.178086	61.473336	-14.123022	0.322364	58.629544
2213	2600.237992	61.455369	-14.153778	0.321110	58.618382
2217	2604.357427	61.262190	-14.232411	0.316811	55.562513
2219	2606.416815	61.158294	-14.255759	0.314780	56.809034
2221	2608.477252	60.969448	-14.294103	0.311937	55.724673
2225	2612.595925	60.773283	-14.324263	0.307946	55.582607
2227	2614.655949	60.691754	-14.368246	0.307084	55.367759
2229	2616.715652	60.639666	-14.381901	0.305324	56.702789
2233	2620.834400	60.407220	-14.462341	0.299677	56.231233
2235	2622.894491	60.291001	-14.486792	0.299185	54.055817
2237	2624.953854	60.256283	-14.541655	0.295873	54.889444
2241	2629.073404	59.994058	-14.583784	0.293009	54.053898
2243	2631.132676	59.810927	-14.615414	0.289001	54.714949
2245	2633.192285	59.682215	-14.638764	0.287659	54.315559
2249	2637.311831	59.553288	-14.694663	0.283680	53.549831
2251	2639.370869	59.460396	-14.708227	0.282224	51.971357
2253	2641.431014	59.375477	-14.753493	0.278171	51.636679
2257	2645.550027	59.057879	-14.751257	0.275207	52.764997
2259	2647.610075	59.011324	-14.805368	0.272769	51.249503
2261	2649.668813	58.952500	-14.808371	0.271596	52.505990
2265	2653.788400	58.774494	-14.865522	0.268380	52.334791
2267	2655.847895	58.670531	-14.892404	0.266223	49.834358
2269	2657.907412	58.500329	-14.912074	0.263727	50.039192
2273	2662.026730	58.336698	-14.948377	0.260154	49.689944
2275	2664.086233	58.193432	-14.994400	0.255837	49.475825
2277	2666.146168	58.032986	-15.007441	0.254359	47.807885
2281	2670.264907	57.929291	-15.047695	0.249923	48.996275
2283	2672.324896	57.837339	-15.063502	0.249189	48.748560
2285	2674.383487	57.686559	-15.056127	0.247170	50.169818
2289	2678.503097	57.483752	-15.102871	0.242774	49.736335
2291	2680.562755	57.406981	-15.131041	0.241090	47.475635
2293	2682.622470	57.239417	-15.160612	0.237695	47.928022
2297	2686.741879	57.132103	-15.182668	0.234290	47.677634
2299	2688.801229	56.991675	-15.194193	0.232621	48.637196
2301	2690.861360	56.890917	-15.212809	0.230940	47.277254
2305	2694.980385	56.691732	-15.243242	0.226586	46.577241
2307	2697.039908	56.583636	-15.262347	0.224689	45.727426
2309	2699.099427	56.480144	-15.277919	0.222552	46.426991
2313	2703.218415	56.276665	-15.302880	0.218546	45.210319
2315	2705.278344	56.169233	-15.322739	0.215917	45.982619
2317	2707.336970	56.084266	-15.343051	0.214158	44.969837
2321	2711.457281	55.737578	-15.343901	0.208376	46.556375
2323	2713.516432	55.715199	-15.372146	0.206748	45.833686
2325	2715.575971	55.659878	-15.391264	0.206228	44.647507
2329	2719.695218	55.445571	-15.410133	0.202086	44.429894
2331	2721.754424	55.347750	-15.427459	0.200055	43.960482
2333	2723.814625	55.187382	-15.406789	0.197790	45.234298
2337	2727.933449	55.074905	-15.454270	0.193736	44.076391
2339	2729.993237	54.933924	-15.459913	0.191608	44.283679
2341	2732.052542	54.848631	-15.479241	0.189910	42.225106
2345	2736.171649	54.675129	-15.496084	0.185868	43.312386
2347	2738.231324	54.528561	-15.484347	0.181928	44.507205
2349	2740.290211	54.511957	-15.517537	0.181221	42.654841
2353	2744.409374	54.293778	-15.537768	0.176360	42.852300
2355	2746.469111	54.154197	-15.554433	0.173445	42.892251
2357	2748.527462	54.116166	-15.566564	0.172957	42.390148
2361	2752.647412	53.906699	-15.566748	0.168761	42.239563
2363	2754.706823	53.905592	-15.590314	0.166237	41.749467
2365	2756.766504	53.760498	-15.600205	0.164065	41.790707
2367	2758.825478	53.621609	-15.582484	0.161733	41.723976
2371	2762.945048	53.433650	-15.608084	0.157347	40.533008
2373	2765.004706	53.376356	-15.642101	0.155182	40.921052
2375	2767.063901	53.333553	-15.635162	0.153935	40.243367
2379	2771.182761	53.140130	-15.668022	0.149215	39.022278
2381	2773.242754	52.936753	-15.666841	0.146362	39.855646
2383	2775.302243	52.905917	-15.673466	0.144306	38.740812
2387	2779.420157	52.716029	-15.675998	0.141167	40.160601
