num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2349	3754.304065	15.999317	52.636171	3.050487	0.316033
2351	3756.370484	15.489940	53.193235	3.070367	0.265298
2353	3758.435577	15.045384	54.227155	3.086649	0.203574
2355	3760.485395	15.759037	52.890515	3.066443	0.251735
2357	3762.544464	15.795389	52.990612	3.070326	0.381252
2359	3764.612997	15.156801	54.194379	3.097221	0.296673
2361	3766.654694	16.075628	52.825070	3.062363	0.331157
2363	3768.722846	15.673186	53.183013	3.084368	0.354642
2365	3770.786167	15.050113	53.521515	3.101276	0.232978
2367	3772.851022	14.657240	54.333744	3.116007	0.291574
2369	3774.916270	14.405193	54.861323	3.129895	0.223956
2371	3776.989121	13.824791	55.113327	3.155789	0.312121
2373	3779.022224	15.045013	53.956424	3.113035	0.409939
2375	3781.081272	14.961780	54.075859	3.118859	0.281535
2377	3783.156497	14.260437	54.826748	3.150917	0.265441
2379	3785.211267	14.429762	54.382008	3.144971	0.182377
2381	3787.260658	14.968770	54.122548	3.132344	0.233668
2383	3789.315717	15.239231	53.517311	3.125408	0.310291
2385	3791.381565	14.901006	54.050124	3.138689	0.247568
2387	3793.438083	14.945068	53.878856	3.137558	0.351923
2389	3795.492697	15.067768	54.055005	3.135330	0.169679
2391	3797.546274	15.439869	53.399382	3.125394	0.227855
2393	3799.606983	15.124726	53.631209	3.134971	0.223384
2395	3801.646542	16.233332	51.998358	3.093725	0.332167
2397	3803.705674	16.148502	52.373342	3.101003	0.274593
2399	3805.772997	15.630433	53.177946	3.123000	0.177566
2401	3807.826527	16.219276	52.079889	3.108703	0.267050
2403	3809.875988	16.558050	51.933133	3.094960	0.308423
2405	3811.938238	16.257736	52.296972	3.109510	0.244594
2407	3814.004887	16.025364	52.584100	3.123941	0.191843
2409	3816.053468	16.582966	51.624573	3.105236	0.283948
2411	3818.107551	16.834514	51.310936	3.096854	0.335928
2413	3820.184738	15.650656	53.040849	3.143221	0.206586
2415	3822.239723	15.835663	52.356602	3.137092	0.224665
2417	3824.317179	14.996074	53.677818	3.176499	0.140437
2419	3826.355989	15.841926	52.672682	3.141959	0.262386
2421	3828.433234	14.897915	53.697194	3.179244	0.177840
2423	3830.499635	14.709396	53.570048	3.194079	0.239870
2427	3834.615606	14.819687	53.512404	3.198625	0.187358
2429	3836.667996	15.084364	53.337028	3.186726	0.209015
2431	3838.739582	14.696398	54.283100	3.213168	0.236166
2433	3840.770359	15.699370	52.759151	3.169028	0.251492
2435	3842.849456	15.012058	53.450932	3.205656	0.205120
2437	3844.901283	15.359505	53.022391	3.195454	0.230196
2441	3849.030016	14.911590	53.655472	3.220861	0.159741
2443	3851.081433	15.174588	53.547585	3.211729	0.134051
2445	3853.129563	15.398996	52.810889	3.196106	0.191683
2447	3855.191002	15.351800	52.543611	3.201548	0.261844
2449	3857.245721	15.382406	53.086555	3.202119	0.212300
2451	3859.287843	16.093242	51.576225	3.170419	0.340245
2453	3861.359751	15.751452	52.202870	3.196705	0.146432
2455	3863.405705	16.072906	51.962212	3.180167	0.282925
2457	3865.475023	15.989699	52.175985	3.199933	0.172776
2459	3867.515648	16.520544	51.470091	3.168977	0.251566
2461	3869.576161	16.581394	51.226735	3.173913	0.261600
2463	3871.635324	16.480658	51.242460	3.180192	0.290082
2465	3873.697651	16.304621	51.442763	3.188717	0.252937
2467	3875.769409	15.871270	52.106472	3.216747	0.275545
2469	3877.850333	15.247172	52.441296	3.258314	0.226455
2471	3879.903280	15.449749	52.578267	3.250382	0.188748
2473	3881.945640	15.832618	51.836237	3.223519	0.204721
