num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
6373	7246.154701	111.413939	-2.985171	-0.481165	50.594711
6375	7248.215353	111.285844	-2.974680	-0.481505	49.539994
6377	7250.276323	111.135865	6.041811	-0.495588	49.488911
6379	7252.337146	110.640843	-3.120273	-0.482715	49.276417
6381	7254.397804	110.906797	6.110472	-0.496026	48.113504
6383	7256.458588	110.593088	6.154151	-0.494783	48.880569
6385	7258.519372	110.559912	6.225949	-0.494249	49.023023
6387	7260.579741	110.239847	6.232820	-0.494966	47.703714
6389	7262.640317	118.131991	1.351744	-0.497267	47.934714
6391	7264.700846	119.797116	1.457385	-0.491291	48.119959
6393	7266.761364	109.623724	6.485360	-0.494345	48.186222
6395	7268.821997	109.574727	6.465597	-0.493481	47.136749
6397	7270.882381	109.537142	6.554658	-0.495686	47.930871
6399	7272.943127	109.276261	6.723438	-0.496178	47.208095
6401	7275.003682	109.218409	-2.250102	-0.478585	47.736359
6403	7277.064127	117.538104	1.863880	-0.476793	49.333464
6405	7279.125151	108.708757	-2.563453	-0.481496	46.663810
6407	7281.185638	118.663889	1.909425	-0.487131	46.654637
6409	7283.246550	108.420295	6.986665	-0.494986	47.889644
6411	7285.307156	108.362993	-2.017802	-0.481757	47.884082
6413	7287.367840	117.999795	2.123190	-0.484804	45.940453
6415	7289.428587	107.869294	7.077128	-0.493910	46.135313
6417	7291.489250	115.909762	2.280121	-0.495100	46.262264
6419	7293.550243	107.723948	-1.711304	-0.483729	47.354512
6421	7295.611213	107.554934	-1.701055	-0.478491	47.278251
6423	7297.672021	107.248967	-1.653924	-0.481224	45.486049
6425	7299.733171	107.209427	7.488601	-0.489982	46.528533
6427	7301.793976	106.903301	7.594532	-0.491564	45.334315
6429	7303.855014	106.927240	-1.794134	-0.477024	46.424552
6431	7305.916122	106.499403	-1.518700	-0.477008	45.942261
6433	7307.976802	106.433454	-1.480860	-0.477913	45.601193
6435	7310.037669	106.305610	-1.624321	-0.475629	44.369011
6437	7312.098559	114.992741	2.802810	-0.472574	46.308843
6439	7314.159281	105.911623	-1.479493	-0.476372	44.988230
6441	7316.220020	105.869651	7.806411	-0.488184	45.040536
6443	7318.280618	105.758767	7.857481	-0.488095	44.276520
6445	7320.341319	105.643138	7.835140	-0.487956	45.217500
6447	7322.401973	105.479202	7.981573	-0.489138	44.299966
6449	7324.462479	105.353531	7.965797	-0.485913	43.541114
6451	7326.523056	105.121574	8.051255	-0.486324	44.223823
6453	7328.583508	104.939286	8.094063	-0.485668	45.375014
6455	7330.644170	105.088380	-0.609112	-0.472432	42.995618
6457	7332.704522	104.684384	8.077712	-0.485017	44.184661
6459	7334.764846	112.935795	3.326933	-0.486090	42.832129
6461	7336.825412	104.451831	-1.063201	-0.470452	43.920577
6463	7338.885622	104.463276	-0.539743	-0.469177	43.514486
6465	7340.946053	104.146695	-0.764438	-0.471134	43.905721
6467	7343.006521	104.086777	-0.745825	-0.467041	43.226688
6469	7345.067233	103.863589	-0.563952	-0.469938	44.067853
6471	7347.127899	103.666177	-0.563346	-0.470135	42.892830
6473	7349.188316	103.730363	-0.349858	-0.466468	42.937832
6475	7351.249033	103.548065	-0.283058	-0.468527	43.161545
6477	7353.309648	103.407826	-0.455261	-0.465195	41.762099
6479	7355.370334	103.205551	-0.249536	-0.466334	42.902305
6481	7357.430800	102.947122	-0.292094	-0.466799	42.041433
6483	7359.491473	102.968137	-0.172081	-0.464823	42.627154
6485	7361.552210	102.759890	-0.180169	-0.465109	41.971366
6487	7363.612975	102.544359	8.932728	-0.477343	42.165403
6489	7365.673880	102.310697	8.955578	-0.476609	40.997411
6491	7367.734519	102.104434	9.012243	-0.475794	41.237060
6493	7369.795265	102.031144	9.177288	-0.476891	40.654784
6495	7371.856174	101.738401	9.138822	-0.473732	41.603144
6497	7373.916846	101.781487	0.023312	-0.459324	40.468865
6499	7375.977917	101.566606	9.174715	-0.473008	41.390452
6501	7378.038750	101.399644	9.217765	-0.471324	40.769234
6503	7380.099333	101.297813	0.229636	-0.457867	40.310244
6505	7382.160016	101.214318	0.171608	-0.456904	41.043126
6507	7384.220538	101.031358	0.072149	-0.455858	41.835507
6509	7386.281209	100.929147	9.458298	-0.468820	39.836990
6511	7388.341901	100.692613	0.335722	-0.455467	41.860513
6513	7390.402436	100.658285	0.421139	-0.452937	40.616493
6515	7392.462914	100.341919	0.599358	-0.454075	40.833354
6517	7394.523444	100.338795	9.561553	-0.466848	39.838044
6519	7396.583908	100.156714	0.586333	-0.450293	39.375218
6521	7398.644253	100.012334	9.750654	-0.464667	40.064208
6523	7400.704449	99.899088	0.835339	-0.450642	39.266211
6525	7402.764912	99.743560	0.678488	-0.451454	39.945001
6527	7404.825079	99.640854	0.825580	-0.449215	40.762329
6529	7406.885326	99.549536	0.654186	-0.447220	40.654880
6531	7408.945546	99.458136	0.931958	-0.449470	38.596758
6533	7411.005987	99.473966	0.779438	-0.445776	38.594731
6535	7413.066095	99.117307	9.914190	-0.457630	40.068262
6537	7415.126575	99.097419	1.209641	-0.442590	39.242395
6539	7417.187073	98.815331	1.027425	-0.442347	39.365265
6541	7419.247329	98.578688	1.050816	-0.443956	39.477144
6543	7421.307743	98.363832	10.159193	-0.455757	39.877417
6545	7423.368079	98.448193	1.116291	-0.439837	38.966261
6547	7425.428817	98.316039	1.302872	-0.440256	37.823154
6549	7427.489059	98.180191	1.321575	-0.439180	38.724252
6551	7429.549544	98.076239	1.214323	-0.438092	38.453141
6553	7431.610169	106.450418	5.505595	-0.437767	37.898221
6555	7433.670561	97.620367	1.271009	-0.439083	37.745229
6557	7435.731129	97.533293	1.248048	-0.435563	37.708127
6559	7437.791512	97.374068	1.416309	-0.434887	38.662134
6561	7439.852549	97.160201	1.396608	-0.434233	38.018419
6563	7441.913079	96.928697	1.490724	-0.434883	37.806745
6565	7443.973708	96.901289	1.471215	-0.431605	37.146899
6567	7446.034555	96.693365	10.639872	-0.446875	38.069383
6569	7448.095079	96.564624	1.812672	-0.431908	37.548617
6571	7450.155740	96.452951	1.535456	-0.427446	37.464583
6573	7452.215972	96.392041	1.862274	-0.426948	38.228649
6575	7454.276834	96.182831	1.751119	-0.427006	36.606816
6577	7456.336929	96.073170	1.869610	-0.425830	36.355492
6579	7458.397445	95.891145	10.861028	-0.440343	37.651297
6581	7460.457866	95.691362	1.699362	-0.423475	36.406375
6583	7462.518206	95.670488	10.891275	-0.436021	36.768476
6585	7464.578523	104.185229	6.190995	-0.438684	36.872018
6587	7466.638644	103.995054	6.118018	-0.421288	35.645309
6589	7468.698752	95.203727	1.979403	-0.418448	37.195309
6591	7470.759011	95.081521	2.081334	-0.418559	36.906825
6593	7472.819220	94.968039	1.975096	-0.419013	36.105761
6595	7474.879193	94.821655	2.126079	-0.415874	36.132712
6597	7476.939412	94.609446	1.986600	-0.415858	36.084789
6599	7478.999248	94.516721	2.149780	-0.415239	36.632855
6601	7481.059437	94.494834	2.221382	-0.414049	35.610949
6603	7483.119670	94.304162	11.245320	-0.426915	36.350601
6605	7485.179822	94.239286	2.392247	-0.411940	36.277936
6607	7487.240116	94.101971	2.316856	-0.410522	35.391917
6609	7489.300254	93.870870	2.197350	-0.408348	36.386844
6611	7491.360660	93.798005	2.487991	-0.408912	35.278571
6613	7493.420856	93.667621	2.476325	-0.405989	35.131818
6615	7495.481448	93.515316	2.589017	-0.407315	36.227460
6617	7497.541548	93.361688	2.619395	-0.408651	36.053772
6619	7499.602148	93.235315	2.532256	-0.403372	34.358145
6621	7501.662427	93.134546	2.665505	-0.402121	34.753546
6623	7503.722731	93.068739	2.811360	-0.401903	35.418472
6625	7505.783414	92.819346	2.779986	-0.400383	34.719642
6627	7507.843574	92.517511	2.785037	-0.400047	34.517335
6629	7509.904371	92.507858	2.879470	-0.397313	34.911447
6631	7511.965137	92.295133	2.843758	-0.397150	35.380490
6633	7514.025465	92.199396	2.877038	-0.395714	33.208576
6635	7516.086001	92.032272	2.792239	-0.395576	33.815260
6637	7518.146464	91.814491	2.923970	-0.392622	33.277932
6639	7520.206937	91.799510	3.052310	-0.391183	33.693946
6641	7522.267028	91.687834	3.146016	-0.391700	33.117928
6643	7524.327329	91.609367	3.093945	-0.389981	33.159090
6645	7526.387731	91.345680	3.217941	-0.388874	34.315408
6647	7528.447962	91.286951	3.274270	-0.389741	34.114090
6649	7530.508168	91.164000	3.141251	-0.384765	34.251618
6651	7532.568456	91.074568	3.231404	-0.383462	33.392225
6653	7534.629011	91.012098	3.216516	-0.383263	32.777071
6655	7536.688918	90.791267	3.444529	-0.382190	34.189519
6657	7538.749117	90.698040	3.264034	-0.380490	32.668704
6659	7540.809284	90.666338	3.440418	-0.378927	33.611430
6661	7542.869112	90.590513	3.471388	-0.377863	33.093099
6663	7544.929224	90.281814	3.416867	-0.377447	32.507748
6665	7546.989317	90.175475	3.441257	-0.376331	32.549952
6667	7549.049280	90.037433	3.335536	-0.376029	32.761587
6669	7551.109065	89.940628	3.566463	-0.373591	31.990127
6671	7553.169379	89.740208	3.473061	-0.372042	31.784427
6673	7555.229621	89.735825	3.517706	-0.372039	31.995865
6675	7557.289658	89.646271	3.768907	-0.371309	31.874363
6677	7559.349916	89.501212	3.611214	-0.370141	31.673235
6679	7561.410200	89.376270	3.598411	-0.367899	32.215591
6681	7563.470620	89.263639	3.783152	-0.367673	32.534077
6683	7565.530870	89.013681	3.594198	-0.364061	31.800334
6685	7567.591107	88.930582	3.800826	-0.364266	32.245373
6687	7569.651347	88.851998	3.881731	-0.361866	32.047757
6689	7571.711583	88.616847	3.763280	-0.361097	32.099676
6691	7573.772033	88.540226	3.698829	-0.358707	32.292742
6693	7575.832545	88.357566	3.832157	-0.359779	31.997043
6695	7577.892770	88.337878	4.157578	-0.360036	30.999156
6697	7579.953257	88.150080	3.876820	-0.356498	30.939641
6699	7582.013586	87.913123	3.953600	-0.354647	30.299583
6701	7584.074208	87.848738	3.981505	-0.352184	31.176845
6703	7586.134405	87.625951	4.043571	-0.351913	30.849430
6705	7588.194587	87.548227	4.172209	-0.350350	30.911945
6707	7590.255092	87.574555	4.117325	-0.349707	30.773856
6709	7592.315305	87.222221	4.077370	-0.348101	30.224262
6711	7594.375508	87.230375	4.257874	-0.345955	30.241165
6713	7596.435354	87.055938	4.230440	-0.344316	31.619832
6715	7598.495695	86.876500	4.380378	-0.344776	30.166911
6717	7600.555836	86.857914	4.308840	-0.342894	30.101364
6719	7602.615163	86.692361	4.190847	-0.339465	28.928470
6721	7604.676078	86.532362	4.369094	-0.339945	29.689121
6723	7606.736010	86.366468	4.368608	-0.338890	31.049651
6725	7608.796115	86.255375	4.462795	-0.337484	30.203619
6727	7610.855824	86.114239	4.317285	-0.336326	29.533301
6729	7612.915981	86.172426	4.413319	-0.334546	29.594107
6731	7614.975929	85.968106	4.510350	-0.332727	29.977563
6733	7617.035790	85.731151	4.484418	-0.331598	29.495244
6735	7619.095667	85.697843	4.526708	-0.329788	29.624773
6737	7621.155735	85.505646	4.514726	-0.328501	29.091315
6739	7623.215789	85.499335	4.511224	-0.328221	29.640317
6741	7625.275740	85.244741	4.647179	-0.326128	28.741885
6743	7627.335532	85.186943	4.756114	-0.326890	29.180955
6745	7629.395852	85.063563	4.682388	-0.323104	29.273696
6747	7631.455796	84.954017	4.674210	-0.321304	28.740346
6749	7633.516064	84.762111	4.684913	-0.320618	28.408382
6751	7635.575650	84.665066	4.782463	-0.319483	28.533824
6753	7637.636124	84.446320	4.699434	-0.317163	28.050222
6755	7639.696569	84.442091	4.758258	-0.317157	28.585654
6757	7641.756752	84.371999	4.939695	-0.314467	28.421313
6759	7643.817032	84.218660	5.022630	-0.313728	27.958683
6761	7645.877420	84.101240	5.089188	-0.311875	28.209147
6763	7647.937982	83.962189	5.179334	-0.312093	28.406539
6765	7649.998239	83.734006	5.031837	-0.309068	27.562165
6767	7652.058424	83.630092	4.961115	-0.309548	26.904423
6769	7654.118852	83.445763	5.023272	-0.306389	27.468219
6771	7656.178991	83.420322	4.960412	-0.303901	27.203998
6773	7658.239356	83.231742	5.017342	-0.303192	27.097908
6775	7660.299446	83.149427	4.951438	-0.300595	26.790034
6777	7662.359796	83.131052	5.106182	-0.300382	27.667110
6779	7664.419766	82.931034	5.181006	-0.299370	27.177616
6781	7666.479706	82.781034	5.141780	-0.296722	28.039552
6783	7668.539907	82.680257	5.295208	-0.296307	27.125221
6785	7670.599705	82.642256	5.084659	-0.292494	27.220739
6787	7672.659701	82.597459	5.306770	-0.291698	27.536004
6789	7674.719481	82.333963	5.186075	-0.290614	27.897957
6791	7676.779926	82.296303	5.331329	-0.290558	25.934984
6793	7678.839172	82.094218	5.301804	-0.288308	26.197922
6795	7680.899222	81.908830	5.203552	-0.286795	26.046185
6797	7682.959391	81.955105	5.328916	-0.285071	26.724550
6799	7685.018690	81.877895	5.473977	-0.284671	26.350991
6801	7687.078936	81.557175	5.332296	-0.282518	26.501459
6803	7689.138757	81.619789	5.619858	-0.281995	26.548731
6805	7691.198781	81.391579	5.465092	-0.279179	26.632156
6807	7693.258382	81.344782	5.292444	-0.279107	25.200508
6809	7695.318604	81.238122	5.422294	-0.277115	25.414897
6811	7697.378470	81.223521	5.450173	-0.276436	26.634273
6813	7699.438485	81.056491	5.650509	-0.273602	25.987880
6815	7701.498769	80.832174	5.443103	-0.272538	25.751006
6817	7703.558761	80.777232	5.428280	-0.271007	25.618981
6819	7705.618752	80.601847	5.636065	-0.269706	25.875287
6821	7707.679045	80.451076	5.580103	-0.268082	25.538802
6823	7709.739227	80.492410	5.851314	-0.267667	25.061637
6825	7711.799189	80.191703	5.578942	-0.264303	25.679251
6827	7713.859777	80.057654	5.565278	-0.262640	25.284838
6829	7715.919920	80.129784	5.905827	-0.261363	24.903828
6831	7717.979928	79.867428	5.737401	-0.260097	25.262391
6833	7720.040620	79.709718	5.725244	-0.258378	25.561561
6835	7722.100779	79.688529	5.838555	-0.257774	25.178676
6837	7724.161017	79.511048	5.818052	-0.254787	24.592992
6839	7726.220967	79.485942	5.940213	-0.253615	24.440768
6841	7728.281022	79.397050	5.857173	-0.251684	25.795709
6843	7730.341195	79.310729	6.082662	-0.251546	24.734827
6845	7732.401303	79.102812	6.002438	-0.250258	24.249655
6847	7734.460522	79.093575	5.970549	-0.248481	23.874604
6849	7736.521600	78.910175	5.900816	-0.245806	24.442297
6851	7738.580652	78.969587	6.132671	-0.246092	24.194507
6853	7740.641190	78.736018	6.116823	-0.243728	24.024902
6855	7742.701015	78.528179	6.070228	-0.241331	24.107440
6857	7744.760783	78.523489	6.058234	-0.241113	24.689788
6859	7746.820422	78.397942	6.231240	-0.238924	24.459479
6861	7748.880124	78.136981	6.000603	-0.237336	22.835929
6863	7750.940137	78.183810	6.275506	-0.236532	24.408371
6865	7752.999726	78.076624	6.171416	-0.234447	23.547468
6867	7755.059611	77.856149	6.135883	-0.233010	23.469422
6869	7757.119414	77.827597	6.303775	-0.230732	23.453513
6871	7759.179456	77.703977	6.151741	-0.230328	23.751041
6873	7761.239420	77.556942	6.232548	-0.229264	23.672637
6875	7763.299541	77.598862	6.303691	-0.226204	23.783069
6877	7765.359189	77.399710	6.418781	-0.225354	23.565646
6879	7767.419424	77.244869	6.152097	-0.224419	23.024442
6881	7769.478771	77.265244	6.575257	-0.222641	22.020289
6883	7771.539036	77.083367	6.472837	-0.220563	22.693354
6885	7773.599189	77.066690	6.377117	-0.219327	22.921976
6887	7775.659238	76.902870	6.468025	-0.216857	22.600838
6889	7777.719612	76.887431	6.581635	-0.217488	22.737983
6891	7779.779639	76.711724	6.626084	-0.215835	22.513601
6893	7781.839844	76.438518	6.549569	-0.213539	22.548765
6895	7783.900090	76.448915	6.512516	-0.211590	22.176781
6897	7785.960566	76.322018	6.548633	-0.210428	21.882338
6899	7788.020427	76.281533	6.596071	-0.206812	22.088315
6901	7790.080984	76.037368	6.711045	-0.206972	22.018430
6903	7792.141057	76.164328	6.729004	-0.204096	22.143037
6905	7794.201164	75.873124	6.684861	-0.203646	22.478560
6907	7796.261243	75.688342	6.621133	-0.200992	22.213399
6909	7798.321110	75.711149	6.815785	-0.199698	22.128726
6911	7800.381205	75.466405	6.705936	-0.198737	21.937716
6913	7802.441175	75.570094	7.049791	-0.198106	22.061079
6915	7804.501113	75.175118	6.778157	-0.193972	21.849774
6917	7806.560668	75.376310	6.982987	-0.193502	21.940258
6919	7808.621261	75.106327	6.763157	-0.191305	21.813803
6921	7810.680271	75.172736	6.984572	-0.191379	21.408562
6923	7812.740458	75.082582	6.911469	-0.189577	21.349697
6925	7814.800455	75.015840	7.021777	-0.187894	22.077456
6927	7816.860174	74.918689	6.952522	-0.185360	21.426955
6929	7818.920022	74.796390	7.067885	-0.184224	21.680060
6931	7820.979414	74.535496	6.998957	-0.182869	22.270238
6933	7823.039436	74.475004	7.089969	-0.181749	20.705274
6935	7825.099272	74.428165	7.058945	-0.178906	20.968076
6937	7827.159151	74.146437	6.913249	-0.177489	21.530839
6939	7829.218744	74.170696	6.986790	-0.175683	20.603533
6941	7831.278327	74.168217	7.176811	-0.174901	21.263654
6943	7833.338607	73.963052	7.168165	-0.173581	20.467827
6945	7835.398578	73.730964	6.927351	-0.171272	20.678802
6947	7837.458405	73.811121	7.354351	-0.170324	20.181180
6949	7839.518619	73.582701	7.073039	-0.168940	20.430862
6951	7841.578582	73.407729	7.067861	-0.168019	20.323314
6953	7843.638686	73.468427	7.226727	-0.164517	19.848586
6955	7845.698915	73.351670	7.295308	-0.163456	20.278464
6957	7847.758604	73.229335	7.325029	-0.161427	20.388674
6959	7849.818949	73.002929	7.183655	-0.160204	19.997282
6961	7851.879092	73.034185	7.320622	-0.157991	20.237558
6963	7853.939227	72.865825	7.411012	-0.157768	20.005215
6965	7855.999098	72.720778	7.177081	-0.154679	20.454532
6967	7858.059514	72.800754	7.509057	-0.154055	19.923452
6969	7860.119430	72.479186	7.275252	-0.151820	20.522465
6971	7862.179398	72.423619	7.431241	-0.150497	19.609525
6973	7864.239671	72.226491	7.420624	-0.148468	19.673223
6975	7866.299337	72.255803	7.413307	-0.147305	20.038331
6977	7868.359282	72.227640	7.530454	-0.144785	19.809275
6979	7870.419026	72.143620	7.596856	-0.144597	19.890234
6981	7872.478892	71.919637	7.544248	-0.142545	19.746349
6983	7874.538931	71.914405	7.801188	-0.141466	19.407134
6985	7876.598234	71.747574	7.595681	-0.138541	19.774488
6987	7878.657997	71.668225	7.577627	-0.137321	18.921976
6989	7880.717999	71.574080	7.728036	-0.136488	19.019811
6991	7882.777446	71.470423	7.587240	-0.133958	19.289557
6993	7884.837512	71.275338	7.810909	-0.133024	18.952054
6995	7886.896658	71.325889	7.743541	-0.131290	19.444996
6997	7888.956561	71.112184	7.735633	-0.129702	19.228180
6999	7891.016492	70.870993	7.487515	-0.127121	18.548626
7001	7893.076224	71.062323	7.896823	-0.126475	19.336090
7003	7895.136125	70.778596	7.749115	-0.125503	18.358079
7005	7897.195590	70.616710	7.677466	-0.122150	18.652869
7007	7899.255692	70.680719	7.823964	-0.120836	18.696716
7009	7901.315389	70.520022	7.897490	-0.119389	18.484767
7011	7903.375500	70.446169	7.814443	-0.117916	18.442899
7013	7905.435553	70.284084	7.986125	-0.115952	18.217654
7015	7907.495557	70.148314	7.923812	-0.114859	18.674175
7017	7909.555417	70.087117	7.872938	-0.113674	18.019629
7019	7911.615535	70.005516	7.920583	-0.111198	17.875623
7021	7913.675461	69.750772	7.866737	-0.109349	18.117598
7023	7915.735741	69.771715	8.064971	-0.108625	17.892375
7025	7917.795451	69.767739	8.145727	-0.106548	18.295714
7027	7919.855454	69.573333	7.979799	-0.104230	17.572556
7029	7921.915867	69.608247	8.267945	-0.103533	18.489719
7031	7923.975555	69.356482	8.150778	-0.101244	17.541496
7033	7926.035806	69.171362	8.162237	-0.099136	18.168936
7035	7928.095726	69.128138	8.127148	-0.098001	17.857826
7037	7930.155691	69.169686	8.279182	-0.095877	17.754704
7039	7932.215771	69.002767	8.296368	-0.095053	17.361440
7041	7934.275358	68.918746	8.299291	-0.093529	17.864344
7043	7936.335006	68.660059	8.164634	-0.091255	17.600372
7045	7938.395849	68.791545	8.445524	-0.089964	18.084714
7047	7940.454749	68.609314	8.188579	-0.087610	17.263895
7049	7942.514827	68.609966	8.427736	-0.087130	17.787973
7051	7944.574471	68.398542	8.326915	-0.084513	17.552473
7053	7946.633982	68.209129	8.386004	-0.082960	17.431673
7055	7948.694079	68.309419	8.384131	-0.081250	17.147215
7057	7950.753345	68.182526	8.549423	-0.080162	17.043332
7059	7952.813319	68.034543	8.407692	-0.078352	17.038002
7061	7954.872661	67.976305	8.374702	-0.076503	17.088419
7063	7956.932519	67.819239	8.485111	-0.074952	16.800890
7065	7958.992277	67.722896	8.482296	-0.073121	17.210254
7067	7961.052259	67.586953	8.443450	-0.071011	17.101253
7069	7963.111462	67.521782	8.543252	-0.069829	17.209178
7071	7965.172070	67.428159	8.373960	-0.067919	16.875023
7073	7967.231098	67.480144	8.642058	-0.066693	17.135768
7075	7969.291484	67.218656	8.456804	-0.064578	16.960293
7077	7971.350587	67.123869	8.579613	-0.063037	16.550790
7079	7973.411005	67.041921	8.413158	-0.061263	16.638463
7081	7975.471043	67.114912	8.760260	-0.060376	16.179120
7083	7977.530558	66.826257	8.658360	-0.058487	16.324944
7085	7979.590677	66.887584	8.818518	-0.057038	16.539407
7087	7981.650448	68.788128	10.195410	-0.003274	16.132775
7089	7983.710886	66.667156	8.929347	-0.053376	15.833698
7091	7985.770422	66.414932	8.632392	-0.051029	15.754042
7093	7987.830760	66.483767	8.947720	-0.050178	16.500098
7095	7989.890715	66.190628	8.840312	-0.048872	16.188083
7097	7991.950939	66.162999	9.014239	-0.045655	16.067589
7099	7994.011057	66.042189	8.761352	-0.044629	15.283177
7101	7996.070526	65.907535	8.754346	-0.042359	16.292742
7103	7998.130817	66.003307	9.060180	-0.041436	15.785175
7105	8000.190982	65.869962	9.034375	-0.039254	15.855653
7107	8002.250311	65.717501	8.941318	-0.038262	16.188075
7109	8004.310760	65.522687	8.738742	-0.035601	15.635578
7111	8006.369814	65.598444	9.052395	-0.034684	15.475332
7113	8008.429985	65.313965	8.802879	-0.032539	15.788451
7115	8010.489411	65.332144	9.007921	-0.031281	14.818092
7117	8012.549383	65.240534	8.915963	-0.029122	15.858156
7119	8014.608709	65.099313	8.887039	-0.027699	15.121890
7121	8016.669006	65.235585	9.132981	-0.026585	15.703961
7123	8018.728165	64.908367	9.041974	-0.024620	15.223301
7125	8020.788441	64.946094	9.194060	-0.022954	15.558839
7127	8022.847929	64.763409	9.125997	-0.021693	15.011936
7129	8024.907482	64.619309	8.893241	-0.019206	15.816660
7131	8026.966758	64.631921	9.220649	-0.017349	14.759344
7133	8029.026860	64.425148	8.965514	-0.015602	15.931734
7135	8031.086172	64.391672	9.285391	-0.014467	14.798478
7137	8033.146274	64.326553	9.213225	-0.013179	14.859305
7139	8035.205666	64.060388	8.938859	-0.011133	15.033435
7141	8037.265800	64.089250	9.058380	-0.009396	15.112864
7143	8039.325529	64.033016	9.239425	-0.007358	15.004203
7145	8041.385924	63.814708	9.248272	-0.005896	15.189377
7147	8043.445120	63.802658	9.138592	-0.003889	14.922979
7149	8045.505700	63.777321	9.242135	-0.002858	14.690466
7151	8047.564770	63.688578	9.403906	-0.001112	14.395042
7153	8049.625422	63.465410	9.087471	0.001103	14.414295
7155	8051.684886	63.356948	9.355580	0.002620	14.248841
7157	8053.745270	63.341890	9.332561	0.004671	14.862245
7159	8055.805201	63.217080	9.314488	0.005623	14.503918
7161	8057.865380	63.137142	9.234246	0.007880	14.761713
7163	8059.925132	63.201071	9.523273	0.009139	14.446286
7165	8061.985025	62.972000	9.400678	0.010915	14.543933
7167	8064.045403	62.882520	9.464688	0.013105	13.888513
7169	8066.104674	62.803587	9.307156	0.014703	14.110314
7171	8068.165014	62.742010	9.461891	0.016067	13.981540
7173	8070.224614	62.588645	9.466803	0.017596	14.168818
7175	8072.284483	62.446561	9.384639	0.019542	13.720130
7177	8074.344427	62.352803	9.246359	0.021548	14.408674
