num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
5959	6791.004140	55.782161	17.304988	3.458889	10.016261
5961	6793.063736	55.663343	17.321118	3.460719	9.773225
5963	6795.122697	55.536764	17.349845	3.462981	10.221213
5965	6797.182517	55.492547	17.342682	3.464633	9.431333
5967	6799.242460	55.397308	17.340861	3.468032	9.495083
5969	6801.302382	55.406831	17.308317	3.470527	9.151142
5971	6803.361721	55.355469	17.297836	3.473473	9.914564
5973	6805.421429	55.104589	17.330356	3.475478	9.312983
5975	6807.481367	55.146560	17.332509	3.477752	9.234304
5977	6809.540042	54.823467	17.353168	3.481585	9.184613
5979	6811.601207	54.881919	17.379818	3.482735	9.824942
5981	6813.663151	54.811139	17.331748	3.484933	9.500149
5983	6815.719897	54.699397	17.350269	3.487148	9.919374
5985	6817.780421	54.598449	17.340073	3.490704	9.451479
5987	6819.839508	54.590860	17.319765	3.491925	9.581737
5989	6821.899462	54.510962	17.305037	3.494462	9.323020
5991	6823.960103	54.265506	17.344139	3.497316	9.133470
5993	6826.019757	54.334433	17.292838	3.500115	9.279968
5995	6828.078824	54.377027	17.277422	3.501039	9.157134
5997	6830.139248	53.978141	17.355445	3.505125	8.930506
5999	6832.198831	54.058326	17.324634	3.506366	9.297402
6001	6834.258735	53.911599	17.290262	3.509025	8.681054
6003	6836.319370	53.869077	17.296721	3.511413	9.426817
6005	6838.378616	53.743825	17.284655	3.513321	9.028180
6007	6840.438396	53.733082	17.288445	3.515601	9.106064
6009	6842.497847	53.516850	17.264039	3.519884	9.029717
6011	6844.558057	53.541924	17.261564	3.521945	9.011890
6013	6846.617169	53.512798	17.223680	3.522369	8.957535
6015	6848.677438	53.306840	17.290340	3.526631	8.993300
6017	6850.737018	53.270245	17.253119	3.528564	8.760088
6019	6852.796927	53.161048	17.236829	3.531115	8.884563
6021	6854.856469	53.094779	17.239647	3.533423	8.638405
6023	6856.915605	53.154779	17.217014	3.534615	8.918444
6025	6858.975256	52.990453	17.225715	3.538017	8.853186
6027	6861.034777	52.869469	17.222486	3.540076	8.562157
6029	6863.094309	52.755539	17.223333	3.543876	9.173090
6031	6865.154344	52.779875	17.193757	3.544517	8.441893
6033	6867.213881	52.563895	17.225004	3.548625	8.516236
6035	6869.273083	52.583515	17.203492	3.548827	8.569283
6037	6871.333122	52.438990	17.202842	3.552747	8.779088
6039	6873.392730	52.491094	17.194544	3.554184	8.631540
6041	6875.451929	52.262367	17.218856	3.557471	8.523215
6043	6877.512075	52.138115	17.210819	3.560033	8.459417
6045	6879.571356	52.228530	17.164962	3.561614	8.334396
6047	6881.631237	52.092661	17.169280	3.564394	8.524482
6049	6883.690796	52.100285	17.137076	3.566085	8.786514
6051	6885.751645	51.862408	17.160379	3.569038	8.459580
6053	6887.809781	51.946657	17.122272	3.570476	8.264430
6055	6889.870030	51.660541	17.144907	3.574334	8.221627
6057	6891.930970	51.681078	17.105144	3.577197	8.314218
6059	6893.989540	51.608212	17.073380	3.578613	7.933883
6061	6896.049928	51.599238	17.072202	3.581116	8.498612
6063	6898.109741	51.418109	17.050702	3.583898	7.851362
6065	6900.170355	51.464770	17.015045	3.585540	7.882552
6067	6902.228621	51.256045	17.067865	3.588882	8.188977
6069	6904.288726	51.243431	17.035312	3.590275	8.211324
6071	6906.349494	51.098831	17.041498	3.593212	8.190926
6073	6908.408054	51.184787	17.009417	3.593749	7.787527
6075	6910.468649	50.932568	17.059995	3.598143	8.077634
6077	6912.527548	50.958806	17.015643	3.599093	7.626567
6079	6914.587657	50.745366	17.046433	3.604430	8.091389
6081	6916.646967	50.857139	16.980440	3.604320	7.933808
6083	6918.707967	50.735688	16.994872	3.606230	7.722124
6085	6920.766243	50.610701	16.982994	3.608419	7.699588
6087	6922.826490	50.379354	16.979906	3.613851	7.762399
6089	6924.886112	50.455082	16.935116	3.614641	7.605282
6091	6926.945694	50.432884	16.934156	3.616211	7.765103
6093	6929.005823	50.222732	16.949890	3.619806	8.156023
6095	6931.064732	50.337015	16.889345	3.620660	7.557511
6097	6933.124367	50.151472	16.909064	3.623796	7.879960
6099	6935.183635	50.095250	16.891686	3.626393	7.705394
